level_0,index,datetime,total_real_power,reactive_power,voltage,current_intensity,kitchen,laundry_room,temp_control
274,274,2006-12-28 03:00:00,17.928,8.97,249.20116666666667,80.8,0.0,0.0,0.0
275,275,2006-12-28 04:00:00,18.605999999999998,10.042,248.1765,86.4,0.0,1.26,0.0
276,276,2006-12-28 05:00:00,17.364,8.308,246.9515,78.4,0.0,0.84,0.0
277,277,2006-12-28 06:00:00,17.554,8.062,247.81533333333334,78.4,0.0,0.0,0.0
278,278,2006-12-28 07:00:00,62.6,11.052,243.52316666666667,268.4,0.0,2.04,7.32
279,279,2006-12-28 08:00:00,152.144,5.834,240.57583333333332,632.6,37.739999999999995,0.0,63.84
280,280,2006-12-28 09:00:00,79.292,5.728,242.63416666666666,334.0,32.879999999999995,0.0,30.180000000000003
281,281,2006-12-28 10:00:00,19.564,10.812,242.59733333333332,92.4,0.0,2.04,0.0
282,282,2006-12-28 11:00:00,16.796,5.958,242.48483333333334,77.4,0.0,0.0,0.0
283,283,2006-12-28 12:00:00,16.26,4.862,241.98766666666668,75.0,0.0,0.0,0.0
284,284,2006-12-28 13:00:00,41.918,11.164,243.444,179.6,0.0,2.1,5.88
285,285,2006-12-28 14:00:00,108.514,8.75,243.36516666666665,449.0,0.0,0.0,65.34
286,286,2006-12-28 15:00:00,94.46000000000001,6.0,244.29799999999997,386.2,0.0,0.3,65.76
287,287,2006-12-28 16:00:00,93.538,6.822,243.1735,383.0,0.0,1.7999999999999998,65.16
288,288,2006-12-28 17:00:00,145.952,11.126,237.25616666666667,617.0,0.0,0.0,62.1
289,289,2006-12-28 18:00:00,152.634,11.33,238.76933333333332,643.8,0.0,8.16,62.940000000000005
290,290,2006-12-28 19:00:00,170.91,9.024000000000001,237.39966666666666,724.0,0.0,21.18,15.84
291,291,2006-12-28 20:00:00,127.006,10.564,240.02216666666666,532.8,0.12,4.74,7.74
292,292,2006-12-28 21:00:00,302.12,9.942,237.2945,1284.4,38.4,106.44,54.9
293,293,2006-12-28 22:00:00,192.852,9.12,243.23933333333335,797.0,23.279999999999998,73.86,0.0
294,294,2006-12-28 23:00:00,127.88,11.408,246.5215,543.6,0.0,38.28,0.0
295,295,2006-12-29 00:00:00,84.56,6.082,246.29516666666666,386.0,0.0,2.28,0.0
296,296,2006-12-29 01:00:00,119.65,7.038,245.7525,522.4,0.0,1.26,32.64
297,297,2006-12-29 02:00:00,129.098,6.1,248.34433333333334,536.4,0.0,2.04,0.0
298,298,2006-12-29 03:00:00,147.16,4.802,246.107,593.2,0.0,0.6599999999999999,0.0
299,299,2006-12-29 04:00:00,148.286,8.18,245.8305,600.0,0.0,2.6999999999999997,0.0
300,300,2006-12-29 05:00:00,143.166,3.506,243.41116666666667,584.6,0.0,0.6,0.0
301,301,2006-12-29 06:00:00,146.334,4.74,246.056,591.0,0.0,0.36,0.0
302,302,2006-12-29 07:00:00,230.326,9.588000000000001,239.10833333333332,964.4,0.0,1.98,42.660000000000004
303,303,2006-12-29 08:00:00,221.686,6.338,239.462,922.2,0.0,0.0,45.0
304,304,2006-12-29 09:00:00,206.094,5.608,239.667,856.2,0.0,1.14,63.42
305,305,2006-12-29 10:00:00,145.352,5.35,241.7241666666667,599.4,0.0,0.84,64.44
306,306,2006-12-29 11:00:00,83.35,4.818,240.91400000000002,343.6,0.0,0.0,63.96
307,307,2006-12-29 12:00:00,93.344,7.112,239.84483333333336,388.4,0.0,1.98,63.480000000000004
308,308,2006-12-29 13:00:00,102.56,11.906,241.32049999999998,427.6,0.0,0.0,64.2
309,309,2006-12-29 14:00:00,85.11,11.49,243.47333333333333,349.2,0.0,0.0,65.34
310,310,2006-12-29 15:00:00,37.686,15.11,244.3175,170.2,0.0,2.04,16.38
311,311,2006-12-29 16:00:00,19.072,11.056000000000001,241.1365,90.2,0.0,0.0,0.0
312,312,2006-12-29 17:00:00,53.544,8.372,234.852,234.4,0.0,0.6599999999999999,0.0
313,313,2006-12-29 18:00:00,113.55799999999999,9.298,232.60066666666668,490.6,0.0,30.240000000000002,0.0
314,314,2006-12-29 19:00:00,107.48,8.318,233.94833333333332,457.6,0.0,1.5,18.42
315,315,2006-12-29 20:00:00,208.31,11.618,233.3085,899.4,75.12,2.1,33.18
316,316,2006-12-29 21:00:00,258.824,7.274,233.035,1115.2,0.0,119.28,33.06
317,317,2006-12-29 22:00:00,219.962,11.222,237.23383333333334,928.0,0.0,99.3,62.1
318,318,2006-12-29 23:00:00,69.88,11.468,243.16816666666668,300.6,0.0,38.76,11.46
319,319,2006-12-30 00:00:00,17.682,4.7940000000000005,242.48149999999998,80.6,0.0,2.2199999999999998,0.0
320,320,2006-12-30 01:00:00,18.918,9.294,241.832,90.6,0.0,2.82,0.0
321,321,2006-12-30 02:00:00,16.766,6.914,247.246,76.4,0.0,0.6,0.0
322,322,2006-12-30 03:00:00,18.346,9.392,246.88916666666668,85.6,0.0,1.7999999999999998,0.0
323,323,2006-12-30 04:00:00,18.056,8.882,246.74116666666666,83.8,0.0,1.68,0.0
324,324,2006-12-30 05:00:00,16.67,5.894,245.13633333333334,76.0,0.0,0.6,0.0
325,325,2006-12-30 06:00:00,54.406,10.494,246.81300000000002,226.4,0.0,2.58,35.04
326,326,2006-12-30 07:00:00,15.394,4.23,244.22400000000002,70.2,0.0,0.0,0.0
327,327,2006-12-30 08:00:00,91.004,15.426,242.78466666666665,387.8,0.0,1.02,0.0
328,328,2006-12-30 09:00:00,194.146,12.896,240.55983333333333,812.0,0.0,43.14,53.160000000000004
329,329,2006-12-30 10:00:00,270.558,21.32,236.02810344827586,1154.8,43.980000000000004,77.34,59.46
330,330,2006-12-30 11:00:00,233.152,15.086,235.9885,999.8,0.0,109.8,61.44
331,331,2006-12-30 12:00:00,188.706,13.142,238.12783333333334,796.2,0.0,84.36,62.580000000000005
332,332,2006-12-30 13:00:00,137.578,13.15,240.33783333333335,579.8,0.0,43.26,63.660000000000004
333,333,2006-12-30 14:00:00,107.396,17.896,241.51266666666666,449.4,0.0,2.2199999999999998,64.32000000000001
334,334,2006-12-30 15:00:00,146.972,30.636,241.4675,617.6,0.0,2.94,64.26
335,335,2006-12-30 16:00:00,237.334,25.344,238.94500000000002,1000.4,0.0,88.92,62.940000000000005
336,336,2006-12-30 17:00:00,154.87,25.422,235.04916666666668,667.4,0.0,3.9,61.02
337,337,2006-12-30 18:00:00,231.762,17.946,232.52033333333333,999.2,20.400000000000002,0.0,59.7
338,338,2006-12-30 19:00:00,225.182,19.446,233.24166666666667,971.4,55.14,2.1,60.06
339,339,2006-12-30 20:00:00,184.564,5.444,234.51716666666667,788.2,30.900000000000002,0.0,41.16
340,340,2006-12-30 21:00:00,122.28,7.984,238.1625,519.4,33.9,1.2,0.0
341,341,2006-12-30 22:00:00,44.948,7.346,240.4685,201.4,0.0,0.96,0.0
342,342,2006-12-30 23:00:00,42.612,3.55,241.75166666666667,189.8,0.0,0.0,0.0
343,343,2006-12-31 00:00:00,40.574,8.858,243.457,184.79999999999998,0.0,2.1,0.0
344,344,2006-12-31 01:00:00,42.97,4.978,241.90816666666666,193.4,0.0,0.0,0.0
345,345,2006-12-31 02:00:00,43.316,8.066,246.60216666666665,200.0,0.0,2.1,0.0
346,346,2006-12-31 03:00:00,46.714,6.194,245.77983333333336,215.4,0.0,0.0,0.0
347,347,2006-12-31 04:00:00,76.666,3.972,244.057,329.8,0.0,0.12,30.84
348,348,2006-12-31 05:00:00,63.046,7.128,243.3265,275.6,0.0,1.98,17.82
349,349,2006-12-31 06:00:00,150.082,5.162,242.429,624.4,0.0,0.0,0.0
350,350,2006-12-31 07:00:00,201.87,9.106,240.30366666666666,839.4,0.0,2.04,13.020000000000001
351,351,2006-12-31 08:00:00,245.074,12.398,239.21300000000002,1021.8,0.0,0.0,34.74
352,352,2006-12-31 09:00:00,163.392,4.52,240.25266666666667,677.8,0.0,0.78,0.0
353,353,2006-12-31 10:00:00,174.896,7.07,236.51683333333332,737.0,0.0,1.26,28.62
354,354,2006-12-31 11:00:00,201.57,3.592,238.33383333333333,841.4,0.0,0.0,62.64
355,355,2006-12-31 12:00:00,231.178,11.31,237.37083333333334,971.0,0.0,2.04,62.160000000000004
356,356,2006-12-31 13:00:00,216.154,3.914,236.4785,909.6,0.0,0.0,61.74
357,357,2006-12-31 14:00:00,184.878,7.192,240.64283333333333,765.6,0.0,1.5,35.04
358,358,2006-12-31 15:00:00,149.296,6.808,241.9385,615.0,0.0,0.54,0.0
359,359,2006-12-31 16:00:00,170.28,5.0040000000000004,241.0375,701.0,0.0,0.0,0.0
360,360,2006-12-31 17:00:00,165.016,7.518,236.62716666666665,694.6,0.0,2.16,0.0
361,361,2006-12-31 18:00:00,144.628,3.878,234.67283333333336,611.0,0.0,0.0,0.0
362,362,2006-12-31 19:00:00,146.056,5.11,235.36066666666665,616.0,0.0,2.04,0.0
363,363,2006-12-31 20:00:00,145.496,4.244,235.49566666666666,615.6,0.0,0.0,0.0
364,364,2006-12-31 21:00:00,146.618,3.718,237.1038333333333,614.2,0.0,0.3,0.0
365,365,2006-12-31 22:00:00,158.16,6.752,239.29816666666665,658.2,0.0,1.8599999999999999,6.84
366,366,2006-12-31 23:00:00,186.266,4.36,239.31166666666667,774.8,0.0,0.0,36.660000000000004
367,367,2007-01-01 00:00:00,153.038,6.768,241.36133333333333,631.8,0.0,2.1,0.0
368,368,2007-01-01 01:00:00,151.404,4.298,241.09650000000002,626.6,0.0,0.0,0.0
369,369,2007-01-01 02:00:00,154.94,6.4,243.20016666666666,632.4,0.0,1.2,0.0
370,370,2007-01-01 03:00:00,152.5,5.406,243.26566666666668,624.0,0.0,0.96,0.0
371,371,2007-01-01 04:00:00,148.544,5.29,242.4561666666667,606.6,0.0,0.0,0.0
372,372,2007-01-01 05:00:00,148.574,6.1,242.34866666666667,609.0,0.0,2.1,0.0
373,373,2007-01-01 06:00:00,147.348,5.168,241.22183333333334,606.2,0.0,0.0,0.0
374,374,2007-01-01 07:00:00,146.832,6.412,240.31416666666667,607.2,0.0,1.98,0.0
375,375,2007-01-01 08:00:00,146.504,4.686,241.14316666666667,602.8,0.0,0.18,0.0
376,376,2007-01-01 09:00:00,188.768,4.056,239.77883333333332,783.1999999999999,0.0,0.0,43.32
377,377,2007-01-01 10:00:00,159.704,6.616,238.42516666666668,666.2,0.0,2.1,8.940000000000001
378,378,2007-01-01 11:00:00,154.56,4.27,237.3245,647.6,0.0,0.0,0.0
379,379,2007-01-01 12:00:00,156.952,7.25,237.75799999999998,656.2,0.0,2.04,0.0
380,380,2007-01-01 13:00:00,129.744,4.034,238.6695,542.2,0.0,0.0,0.0
381,381,2007-01-01 14:00:00,77.664,14.474,240.65666666666667,336.6,0.0,0.84,32.58
382,382,2007-01-01 15:00:00,114.55,6.652,238.91516666666666,475.8,0.0,1.26,62.940000000000005
383,383,2007-01-01 16:00:00,83.406,6.638,239.3875,344.8,0.0,0.0,63.18
384,384,2007-01-01 17:00:00,97.924,7.77,237.47633333333334,410.0,0.0,2.1,62.22
385,385,2007-01-01 18:00:00,87.714,4.152,238.33633333333333,362.4,0.0,0.0,62.64
386,386,2007-01-01 19:00:00,43.938,7.63,237.75799999999998,185.2,0.0,1.68,16.98
387,387,2007-01-01 20:00:00,24.738,4.268,237.82683333333335,103.0,0.0,0.42,0.0
388,388,2007-01-01 21:00:00,26.036,6.036,239.42316666666665,109.8,0.0,0.0,0.0
389,389,2007-01-01 22:00:00,26.624,6.894,241.1243333333333,114.4,0.0,2.16,0.0
390,390,2007-01-01 23:00:00,26.998,6.898000000000001,243.8275,116.4,0.0,0.0,0.0
391,391,2007-01-02 00:00:00,26.786,7.266,242.2555,117.8,0.0,2.1,0.0
392,392,2007-01-02 01:00:00,26.204,5.746,243.27133333333333,112.60000000000001,0.0,0.0,0.0
393,393,2007-01-02 02:00:00,25.894,5.114,245.75433333333334,109.60000000000001,0.0,0.0,0.0
394,394,2007-01-02 03:00:00,27.85,8.644,245.737,121.4,0.0,2.1,0.0
395,395,2007-01-02 04:00:00,62.398,5.67,243.61233333333334,257.2,0.0,0.0,35.940000000000005
396,396,2007-01-02 05:00:00,42.636,6.99,242.43966666666665,181.6,0.0,2.04,16.02
397,397,2007-01-02 06:00:00,26.818,6.522,243.9255,114.0,0.0,0.0,0.0
398,398,2007-01-02 07:00:00,24.754,3.894,240.88783333333333,104.8,0.0,0.12,0.0
399,399,2007-01-02 08:00:00,27.264,7.886,239.94816666666665,116.6,0.0,1.92,0.0
400,400,2007-01-02 09:00:00,25.058,4.724,239.80766666666665,103.8,0.0,0.0,0.0
401,401,2007-01-02 10:00:00,26.754,7.506,238.77516666666668,113.4,0.0,2.1,0.0
402,402,2007-01-02 11:00:00,25.966,6.02,242.04983333333334,108.6,0.0,0.0,0.0
403,403,2007-01-02 12:00:00,25.558,5.1,242.00616666666667,107.8,0.0,0.24,0.0
404,404,2007-01-02 13:00:00,27.54,8.54,242.46983333333336,118.8,0.0,1.7999999999999998,0.0
405,405,2007-01-02 14:00:00,26.306,6.374,246.38366666666667,111.4,0.0,0.0,0.0
406,406,2007-01-02 15:00:00,86.286,8.459999999999999,242.95733333333334,354.2,0.0,2.28,57.18
407,407,2007-01-02 16:00:00,87.544,6.22,243.09533333333331,359.4,0.0,0.0,56.760000000000005
408,408,2007-01-02 17:00:00,128.172,15.714,238.17766666666665,547.2,0.0,0.24,30.3
409,409,2007-01-02 18:00:00,118.324,13.686,237.5845,501.8,0.0,1.7999999999999998,62.28
410,410,2007-01-02 19:00:00,91.098,6.202,239.282,379.6,0.0,0.0,63.18
411,411,2007-01-02 20:00:00,154.412,22.215999999999998,238.4945,651.4,0.0,2.1,62.7
412,412,2007-01-02 21:00:00,79.286,11.048,240.21083333333334,333.8,0.0,0.0,9.360000000000001
413,413,2007-01-02 22:00:00,31.694,7.3260000000000005,242.95583333333335,136.4,0.0,1.6199999999999999,0.0
414,414,2007-01-02 23:00:00,44.634,3.474,244.56866666666664,185.0,0.0,0.42,0.0
415,415,2007-01-03 00:00:00,67.526,3.394,244.16183333333336,278.6,0.0,0.0,0.0
416,416,2007-01-03 01:00:00,54.042,7.498,243.9425,224.8,0.0,2.04,0.0
417,417,2007-01-03 02:00:00,18.29,7.844,246.72216666666665,83.2,0.0,0.0,0.0
418,418,2007-01-03 03:00:00,19.998,10.986,246.66966666666667,94.8,0.0,2.04,0.0
419,419,2007-01-03 04:00:00,17.93,7.33,246.05516666666665,79.2,0.0,0.06,0.0
420,420,2007-01-03 05:00:00,57.098,6.1080000000000005,244.028,235.2,0.0,0.0,39.18
421,421,2007-01-03 06:00:00,20.06,10.342,245.90366666666665,93.0,0.0,2.04,0.0
422,422,2007-01-03 07:00:00,18.102,6.506,242.7845,81.8,0.0,0.0,0.0
423,423,2007-01-03 08:00:00,19.176,8.57,241.3375,88.8,0.0,2.04,0.0
424,424,2007-01-03 09:00:00,36.15,7.544,240.7205,161.6,0.0,0.0,0.0
425,425,2007-01-03 10:00:00,52.454,7.84,241.29266666666666,228.6,0.0,0.0,0.0
426,426,2007-01-03 11:00:00,58.583999999999996,11.246,243.25683333333333,249.4,0.0,2.04,30.42
427,427,2007-01-03 12:00:00,83.866,7.364,242.3405,342.8,0.0,0.0,64.74000000000001
428,428,2007-01-03 13:00:00,85.196,10.028,242.95816666666667,348.4,0.0,2.04,65.04
429,429,2007-01-03 14:00:00,65.422,9.468,244.9365,272.4,0.0,0.0,45.84
430,430,2007-01-03 15:00:00,18.12,8.21,245.99583333333334,85.0,0.0,0.24,0.0
431,431,2007-01-03 16:00:00,22.06,13.956,245.88633333333334,108.6,0.0,1.8599999999999999,0.0
432,432,2007-01-03 17:00:00,17.108,6.01,240.76233333333332,75.2,0.0,0.0,0.0
433,433,2007-01-03 18:00:00,21.672,12.768,242.371,104.4,0.0,2.1,0.0
434,434,2007-01-03 19:00:00,17.34,6.292,241.1508333333333,77.8,0.0,0.0,0.0
435,435,2007-01-03 20:00:00,19.576,9.514,241.88549999999998,92.6,0.0,0.54,0.0
436,436,2007-01-03 21:00:00,66.926,6.354,241.40516666666664,284.6,0.0,1.5,0.0
437,437,2007-01-03 22:00:00,57.242,3.4579999999999997,243.7,237.0,0.0,0.0,9.6
438,438,2007-01-03 23:00:00,100.116,8.098,245.103,412.4,0.0,2.1,31.080000000000002
439,439,2007-01-04 00:00:00,202.504,4.854,239.73399999999998,845.4,30.54,34.32,0.0
440,440,2007-01-04 01:00:00,173.804,7.2780000000000005,238.34633333333335,726.2,32.52,1.2,0.0
441,441,2007-01-04 02:00:00,143.24,5.986,242.024,589.2,0.0,0.96,0.0
442,442,2007-01-04 03:00:00,141.722,5.088,241.002,583.8000000000001,0.0,0.0,0.0
443,443,2007-01-04 04:00:00,142.202,7.632000000000001,239.96116666666666,588.6,0.0,2.16,0.0
444,444,2007-01-04 05:00:00,140.712,4.212,240.58599999999998,580.6,0.0,0.0,0.0
445,445,2007-01-04 06:00:00,141.524,6.406000000000001,239.93966666666665,584.0,0.0,1.44,0.0
446,446,2007-01-04 07:00:00,139.574,5.402,238.733,579.8000000000001,0.0,0.72,0.0
447,447,2007-01-04 08:00:00,144.228,4.33,237.96383333333333,602.4,0.0,0.0,0.0
448,448,2007-01-04 09:00:00,160.024,7.028,237.74533333333332,673.4,0.0,2.16,59.88
449,449,2007-01-04 10:00:00,113.882,5.862,240.07783333333333,475.8,0.0,0.0,63.540000000000006
450,450,2007-01-04 11:00:00,120.38,9.556,241.0045,504.0,0.0,1.92,64.08
451,451,2007-01-04 12:00:00,243.994,16.759999999999998,238.14766666666668,1031.8,0.0,144.18,62.52
452,452,2007-01-04 13:00:00,212.704,13.856,239.39816666666667,896.6,0.0,126.0,63.18
453,453,2007-01-04 14:00:00,120.792,9.0,242.02866666666665,503.2,0.0,18.06,64.56
454,454,2007-01-04 15:00:00,52.758,9.032,243.30533333333332,224.8,0.0,2.4,27.360000000000003
455,455,2007-01-04 16:00:00,197.388,13.06,239.994,826.8,0.0,92.94,63.480000000000004
456,456,2007-01-04 17:00:00,164.478,15.219999999999999,237.66583333333335,697.0,0.0,14.879999999999999,62.28
457,457,2007-01-04 18:00:00,156.33,7.724,237.315,655.8,0.0,4.68,62.1
458,458,2007-01-04 19:00:00,171.244,8.184,236.5855,723.0,0.0,0.6,60.78
459,459,2007-01-04 20:00:00,89.912,12.116,237.48083333333335,380.0,0.0,3.0,0.0
460,460,2007-01-04 21:00:00,28.728,5.224,238.9705,123.8,0.0,0.6,0.0
461,461,2007-01-04 22:00:00,25.18,10.684,241.656,113.8,0.0,2.6999999999999997,0.0
462,462,2007-01-04 23:00:00,32.108,7.808,244.342,138.8,0.0,0.8999999999999999,0.0
463,463,2007-01-05 00:00:00,118.082,8.626,242.6805,487.6,0.0,0.8999999999999999,32.160000000000004
464,464,2007-01-05 01:00:00,143.21,7.224,240.30266666666665,591.6,0.0,1.56,0.0
465,465,2007-01-05 02:00:00,143.684,5.82,242.60566666666668,589.0,0.0,0.0,0.0
466,466,2007-01-05 03:00:00,144.942,8.46,242.2771666666667,598.0,0.0,2.28,0.0
467,467,2007-01-05 04:00:00,143.822,5.144,243.22783333333334,588.4,0.0,0.0,0.0
468,468,2007-01-05 05:00:00,144.442,8.614,241.77,595.4,0.0,2.16,0.0
469,469,2007-01-05 06:00:00,142.068,3.892,241.91533333333334,583.6,0.0,0.0,0.0
470,470,2007-01-05 07:00:00,141.092,6.718,239.56416666666667,585.8000000000001,0.0,0.78,0.0
471,471,2007-01-05 08:00:00,139.016,5.472,238.57783333333333,578.6,0.0,1.44,0.0
472,472,2007-01-05 09:00:00,141.852,5.76,238.22783333333334,593.0,0.0,0.0,2.52
473,473,2007-01-05 10:00:00,159.362,6.16,237.63866666666667,670.2,0.0,2.2199999999999998,34.38
474,474,2007-01-05 11:00:00,21.35,7.2700000000000005,240.243,99.2,0.0,0.0,0.0
475,475,2007-01-05 12:00:00,21.264,8.364,241.5385,99.0,0.0,2.2199999999999998,0.0
476,476,2007-01-05 13:00:00,20.506,7.708,242.37983333333335,92.8,0.0,0.0,0.0
477,477,2007-01-05 14:00:00,22.64,6.99,246.07966666666667,99.4,0.0,0.54,0.0
478,478,2007-01-05 15:00:00,28.67,11.506,244.82433333333333,131.6,0.0,1.74,0.0
479,479,2007-01-05 16:00:00,50.19,6.114,243.49166666666667,216.4,0.0,0.0,22.5
480,480,2007-01-05 17:00:00,134.444,10.36,237.317,567.0,0.0,2.16,62.160000000000004
481,481,2007-01-05 18:00:00,143.976,3.416,234.95600000000002,608.6,0.0,0.0,60.9
482,482,2007-01-05 19:00:00,122.334,13.382,236.42616666666666,522.6,0.3,2.1,19.86
483,483,2007-01-05 20:00:00,178.542,6.0520000000000005,237.75900000000001,752.6,52.8,0.42,32.04
484,484,2007-01-05 21:00:00,160.464,6.61,237.30216666666666,675.1999999999999,30.12,0.36,62.160000000000004
485,485,2007-01-05 22:00:00,143.082,7.35,239.2475,599.2,5.760000000000001,1.8599999999999999,63.120000000000005
486,486,2007-01-05 23:00:00,104.33,6.142,241.54583333333332,429.8,0.0,0.0,64.32000000000001
487,487,2007-01-06 00:00:00,89.584,8.246,240.65033333333335,370.4,0.0,2.2199999999999998,63.84
488,488,2007-01-06 01:00:00,26.008,6.5,241.34383333333332,114.0,0.0,0.0,7.86
489,489,2007-01-06 02:00:00,20.0,10.834,245.79583333333332,94.0,0.0,2.04,0.0
490,490,2007-01-06 03:00:00,18.772,8.692,245.07116666666667,87.4,0.0,0.3,0.0
491,491,2007-01-06 04:00:00,18.214,7.28,243.90166666666667,82.4,0.0,0.18,0.0
492,492,2007-01-06 05:00:00,20.116,10.552,243.10566666666668,93.8,0.0,2.04,0.0
493,493,2007-01-06 06:00:00,17.924,6.368,242.81833333333333,80.2,0.0,0.0,0.0
494,494,2007-01-06 07:00:00,20.22,10.022,241.54166666666666,96.4,0.0,2.28,0.0
495,495,2007-01-06 08:00:00,17.724,6.27,241.38966666666664,80.2,0.0,0.0,0.0
496,496,2007-01-06 09:00:00,37.388,8.395999999999999,241.00083333333333,160.8,0.0,1.56,0.0
497,497,2007-01-06 10:00:00,91.534,6.264,237.748,386.8,0.0,0.84,0.0
498,498,2007-01-06 11:00:00,155.532,4.654,233.69983333333332,664.4,0.0,0.0,58.26
499,499,2007-01-06 12:00:00,240.176,15.934,231.76716666666667,1049.8,79.74000000000001,2.2199999999999998,59.339999999999996
500,500,2007-01-06 13:00:00,113.426,6.2,237.4885,485.2,0.42,0.0,62.22
501,501,2007-01-06 14:00:00,101.974,9.982,239.65883333333335,431.8,0.0,2.28,63.300000000000004
502,502,2007-01-06 15:00:00,68.922,4.846,240.00916666666666,293.59999999999997,0.0,0.0,16.080000000000002
503,503,2007-01-06 16:00:00,52.876,6.378,238.176,229.6,0.0,1.38,0.0
504,504,2007-01-06 17:00:00,53.938,5.852,235.3493333333333,235.2,0.0,0.8999999999999999,0.0
505,505,2007-01-06 18:00:00,51.332,4.29,236.262,221.6,0.0,0.0,0.0
506,506,2007-01-06 19:00:00,110.042,13.994,234.72916666666666,480.40000000000003,0.0,2.28,0.0
507,507,2007-01-06 20:00:00,60.908,6.39,237.99566666666666,271.2,0.0,0.0,0.0
508,508,2007-01-06 21:00:00,60.752,10.842,240.13033333333334,269.8,0.0,2.28,0.0
509,509,2007-01-06 22:00:00,30.7,5.1,240.06966666666668,132.6,0.0,0.0,0.0
510,510,2007-01-06 23:00:00,30.316,8.302,242.45066666666668,131.6,0.0,1.3199999999999998,9.780000000000001
511,511,2007-01-07 00:00:00,54.192,7.072,241.2945,227.8,0.0,0.96,35.34
512,512,2007-01-07 01:00:00,17.785999999999998,6.518,243.06966666666668,78.6,0.0,0.0,0.0
513,513,2007-01-07 02:00:00,21.144000000000002,12.854,247.079,102.60000000000001,0.0,2.28,0.0
514,514,2007-01-07 03:00:00,17.92,7.746,247.35316666666668,85.8,0.0,0.0,0.0
515,515,2007-01-07 04:00:00,21.352,12.866,246.389,104.60000000000001,0.0,2.28,0.0
516,516,2007-01-07 05:00:00,17.122,6.28,244.87633333333332,80.0,0.0,0.0,0.0
517,517,2007-01-07 06:00:00,20.298,10.338,246.02233333333334,96.4,0.0,0.6,0.0
518,518,2007-01-07 07:00:00,18.764,8.432,243.4453333333333,84.4,0.0,1.6199999999999999,0.0
519,519,2007-01-07 08:00:00,18.602,8.184,243.94266666666667,83.8,0.0,0.0,0.0
520,520,2007-01-07 09:00:00,22.536,10.798,243.32233333333335,107.60000000000001,0.0,2.28,0.0
521,521,2007-01-07 10:00:00,62.486,6.534,239.90166666666667,267.8,0.0,0.0,37.32
522,522,2007-01-07 11:00:00,64.106,11.778,239.42849999999999,283.2,0.0,27.0,14.040000000000001
523,523,2007-01-07 12:00:00,33.094,9.688,238.81066666666666,151.4,0.0,0.24,0.0
524,524,2007-01-07 13:00:00,199.916,12.504,236.6805,854.2,29.580000000000002,85.98,56.940000000000005
525,525,2007-01-07 14:00:00,151.986,11.26,242.71416666666667,630.0,29.88,29.7,64.92
526,526,2007-01-07 15:00:00,226.246,14.774000000000001,241.25300000000001,950.4,0.0,118.62,64.14
527,527,2007-01-07 16:00:00,136.846,10.120000000000001,240.26033333333334,572.0,0.0,2.94,63.660000000000004
528,528,2007-01-07 17:00:00,144.284,4.816,235.31616666666665,611.4,0.0,11.64,61.08
529,529,2007-01-07 18:00:00,312.692,22.858,231.59566666666666,1357.2,0.0,114.78,59.22
530,530,2007-01-07 19:00:00,174.988,15.728,234.585,750.6,2.4,1.98,60.78
531,531,2007-01-07 20:00:00,211.392,6.96,234.877,905.4,26.700000000000003,1.6199999999999999,60.84
532,532,2007-01-07 21:00:00,284.302,13.164,235.71483333333333,1211.0,30.660000000000004,81.3,61.32
533,533,2007-01-07 22:00:00,127.734,4.896,241.22833333333335,529.0,0.0,1.26,64.2
534,534,2007-01-07 23:00:00,87.832,9.906,242.49949999999998,361.8,0.0,3.54,64.8
535,535,2007-01-08 00:00:00,81.628,4.608,242.44966666666667,334.2,0.0,1.08,64.74000000000001
536,536,2007-01-08 01:00:00,81.04,4.902,240.81533333333334,334.4,0.0,0.78,63.96
537,537,2007-01-08 02:00:00,83.09,7.642,241.31866666666667,341.8,0.0,2.88,64.14
538,538,2007-01-08 03:00:00,81.414,4.75,241.63549999999998,333.8,0.0,0.6,64.32000000000001
539,539,2007-01-08 04:00:00,82.554,6.826,241.197,340.2,0.0,3.06,64.14
540,540,2007-01-08 05:00:00,66.272,5.042,239.23,275.8,0.0,0.0,49.68
